"Date" "EurUsd" "UsdJpy" "GbpUsd"
"2005-09-13" 1.22789776325226 110.470001220703 1.82288825511932
"2005-09-14" 1.22360074520111 110.599998474121 1.80759918689728
"2005-09-15" 1.22390031814575 111.319999694824 1.80871081352234
"2005-09-18" 1.21390163898468 111.470001220703 1.80290615558624
"2005-09-19" 1.21190083026886 111.959999084473 1.79768812656403
"2005-09-20" 1.21365368366241 111.794998168945 1.79474085569382
"2005-09-21" 1.21540653705597 111.629997253418 1.79179358482361
"2005-09-22" 1.20409393310547 112.480003356934 1.77569425106049
"2005-09-25" 1.20730662345886 112.319999694824 1.77888464927673
"2005-09-26" 1.20189416408539 113.25 1.76709651947021
"2005-09-27" 1.20619988441467 112.910003662109 1.7691912651062
"2005-09-28" 1.20209646224976 113.199996948242 1.75889122486115
"2005-09-29" 1.20280492305756 113.459999084473 1.76460218429565
"2005-10-02" 1.19129872322083 114.25 1.75251054763794
"2005-10-03" 1.19189512729645 114.349998474121 1.75839626789093
"2005-10-04" 1.20120120048523 114.099998474121 1.76890957355499
"2005-10-05" 1.21719646453857 113.339996337891 1.77749335765839
"2005-10-06" 1.21300339698792 113.779998779297 1.76081132888794
"2005-10-09" 1.20490634441376 114.220001220703 1.75398600101471
"2005-10-10" 1.19849467277527 114.550003051758 1.74541401863098
"2005-10-11" 1.20280492305756 114.370002746582 1.75229549407959
"2005-10-12" 1.20189416408539 114.480003356934 1.75469386577606
"2005-10-13" 1.20770037174225 114.050003051758 1.76890957355499
"2005-10-16" 1.20110023021698 115.099998474121 1.75309407711029
"2005-10-17" 1.19550013542175 115.790000915527 1.74831283092499
"2005-10-18" 1.19740402698517 115.519996643066 1.76329517364502
"2005-10-19" 1.20179307460785 115.309997558594 1.7743079662323
"2005-10-20" 1.19540011882782 115.900001525879 1.76869070529938
"2005-10-23" 1.19760477542877 115.470001220703 1.76890957355499
"2005-10-24" 1.21119630336761 115.110000610352 1.7840895652771
"2005-10-25" 1.20630168914795 115.910003662109 1.77591490745544
"2005-10-26" 1.2142995595932 115.360000610352 1.78389847278595
"2005-10-27" 1.20710253715515 115.569999694824 1.77371001243591
"2005-10-31" 1.1988970041275 116.440002441406 1.76878440380096
"2005-11-01" 1.20239996910095 116.76000213623 1.76478886604309
"2005-11-02" 1.2067528963089 116.800003051758 1.77610433101654
"2005-11-03" 1.19520008563995 117.220001220703 1.77138495445251
"2005-11-04" 1.18130695819855 118.309997558594 1.75008749961853
"2005-11-07" 1.17930090427399 117.620002746582 1.74340558052063
