"","date","RAAPL","RM.RF","SMB","HML","RF","RAAPL.RF"
"7427",2010-06-09,-0.0248932190787652,-0.46,0.75,-0.2,0.001,-0.0258932190787652
"7428",2010-06-10,0.0296147546253894,2.95,0.38,0.87,0.001,0.0286147546253894
"7429",2010-06-11,0.0119044454976976,0.62,0.95,0.05,0.001,0.0109044454976976
"7430",2010-06-14,0.00303275193991692,-0.06,0.65,-0.01,0.001,0.00203275193991692
"7431",2010-06-15,0.0210525581016055,2.36,0.07,0.89,0.001,0.0200525581016055
"7432",2010-06-16,0.0286959375105296,-0.11,-0.19,-0.31,0.001,0.0276959375105296
"7433",2010-06-17,0.0171394607097384,0.08,-0.14,-0.49,0.001,0.0161394607097384
"7434",2010-06-18,0.0080594934408085,0.13,-0.03,0.24,0.001,0.0070594934408085
"7435",2010-06-21,-0.0143320841120509,-0.47,-0.55,-0.02,0.001,-0.0153320841120509
"7436",2010-06-22,0.0135290617122842,-1.63,-0.34,-0.74,0.001,0.0125290617122842
"7437",2010-06-23,-0.0105723829783238,-0.29,-0.04,0.22,0.001,-0.0115723829783238
"7438",2010-06-24,-0.00729671917314248,-1.65,0.14,-0.9,0.001,-0.00829671917314248
"7439",2010-06-25,-0.00858696328375891,0.48,1.03,1.07,0.001,-0.00958696328375891
"7440",2010-06-28,0.00598134115229399,-0.23,-0.02,-0.77,0.001,0.00498134115229399
"7441",2010-06-29,-0.0462644389087465,-3.23,-0.64,-1.29,0.001,-0.0472644389087465
"7442",2010-06-30,-0.0182790985166452,-0.98,0.05,-0.34,0.001,-0.0192790985166452
"7443",2010-07-01,-0.0121998433187445,-0.4,-0.31,-0.43,0.001,-0.0131998433187445
"7444",2010-07-02,-0.00621696705999595,-0.5,-0.3,-0.44,0.001,-0.00721696705999595
"7445",2010-07-06,0.00682043913229903,0.33,-1.99,0.11,0.001,0.00582043913229903
"7446",2010-07-07,0.0395872234341491,3.17,0.05,0.43,0.001,0.0385872234341491
"7447",2010-07-08,-0.00224472580121229,1,0.58,0,0.001,-0.00324472580121229
"7448",2010-07-09,0.00591067757061542,0.81,0.67,0.61,0.001,0.00491067757061542
"7449",2010-07-12,-0.0090151388375465,-0.11,-1.18,0.11,0.001,-0.0100151388375465
"7450",2010-07-13,-0.0215687943098121,1.76,1.61,0.63,0.001,-0.0225687943098121
"7451",2010-07-14,0.00368657198886588,-0.04,-0.15,-0.81,0.001,0.00268657198886588
"7452",2010-07-15,-0.00507753100325075,0.02,-0.88,-0.13,0.001,-0.00607753100325075
"7453",2010-07-16,-0.00618330886933169,-2.94,-0.55,-0.93,0.001,-0.00718330886933169
"7454",2010-07-19,-0.0174381106844833,0.54,-0.16,-0.2,0.001,-0.0184381106844833
"7455",2010-07-20,0.0253697094813258,1.23,0.66,0.05,0.001,0.0243697094813258
"7456",2010-07-21,0.00928626615065675,-1.3,-0.39,-0.44,0.001,0.00828626615065675
"7457",2010-07-22,0.0186265451213889,2.37,1.24,0.58,0.001,0.0176265451213889
"7458",2010-07-23,0.00354554107914712,1.05,1.45,-0.31,0.001,0.00254554107914712
"7459",2010-07-26,-0.00254223015564988,1.23,0.88,0.15,0.001,-0.00354223015564988
"7460",2010-07-27,0.01834357415242,-0.23,-0.33,0.35,0.001,0.01734357415242
"7461",2010-07-28,-0.0118849941130083,-0.82,-0.88,0.04,0.001,-0.0128849941130083
"7462",2010-07-29,-0.0109813192206212,-0.36,0.3,0.64,0.001,-0.0119813192206212
"7463",2010-07-30,-0.0033374449379235,0.06,0.05,-0.21,0.001,-0.0043374449379235
"7464",2010-08-02,0.0177234765631799,2.09,-0.55,0.13,0.001,0.0167234765631799
"7465",2010-08-03,0.000305456484742614,-0.56,-0.38,-0.5,0.001,-0.000694543515257386
"7466",2010-08-04,0.00400069110697341,0.74,0.45,-0.1,0.001,0.00300069110697341
"7467",2010-08-05,-0.00487914347892446,-0.22,-0.86,0.14,0.001,-0.00587914347892446
"7468",2010-08-06,-0.00617108428799522,-0.36,-0.16,-0.37,0.001,-0.00717108428799522
"7469",2010-08-09,0.00636204808499579,0.62,0.62,0.08,0.001,0.00536204808499579
"7470",2010-08-10,-0.00897998212707659,-0.79,-1.23,-0.23,0.001,-0.00997998212707659
"7471",2010-08-11,-0.0361892238394154,-2.91,-1.08,-0.64,0.001,-0.0371892238394154
"7472",2010-08-12,0.00637479354220691,-0.5,-0.06,-0.06,0.001,0.00537479354220691
"7473",2010-08-13,-0.010740936321288,-0.47,-0.79,0.24,0.001,-0.011740936321288
"7474",2010-08-16,-0.00587835948556811,0.1,0.93,-0.18,0.001,-0.00687835948556811
"7475",2010-08-17,0.0173339694743718,1.31,0.58,-0.26,0.001,0.0163339694743718
"7476",2010-08-18,0.00435601825843967,0.21,0.07,0.08,0.001,0.00335601825843967
"7477",2010-08-19,-0.0126852640480651,-1.74,-0.83,-0.41,0.001,-0.0136852640480651
"7478",2010-08-20,-0.000960986621040864,-0.28,0.28,-0.22,0.001,-0.00196098662104086
"7479",2010-08-23,-0.015501699707941,-0.5,-0.94,-0.41,0.001,-0.016501699707941
"7480",2010-08-24,-0.0241708841648378,-1.48,0.14,0.16,0.001,-0.0251708841648378
"7481",2010-08-25,0.012261418276661,0.45,1.05,0,0.001,0.011261418276661
"7482",2010-08-26,-0.0108037224998834,-0.76,-0.07,-0.25,0.001,-0.0118037224998834
"7483",2010-08-27,0.00556131727756524,1.82,0.95,0.37,0.001,0.00456131727756524
"7484",2010-08-30,0.00363540018658744,-1.54,-0.85,-0.42,0.001,0.00263540018658744
"7485",2010-08-31,0.00247122038836503,0.01,-0.26,0.81,0.001,0.00147122038836503
"7486",2010-09-01,0.0293071336730248,3.05,0.63,0.47,0.001,0.0283071336730248
"7487",2010-09-02,0.00732338420740536,0.97,0.26,-0.36,0.001,0.00632338420740536
"7488",2010-09-03,0.0258362515373315,1.35,0.35,0.22,0.001,0.0248362515373315
"7489",2010-09-07,-0.00371678768168586,-1.23,-0.79,-0.77,0.001,-0.00471678768168586
"7490",2010-09-08,0.0196269238830883,0.65,0.04,0.17,0.001,0.0186269238830883
"7491",2010-09-09,0.000570337858919936,0.44,-0.5,0.56,0.001,-0.000429662141080064
"7492",2010-09-10,0.00129161240636375,0.45,-0.09,-0.16,0.001,0.00029161240636375
"7493",2010-09-13,0.0136867212318951,1.3,1.13,0.23,0.001,0.0126867212318951
"7494",2010-09-14,0.00381231639169826,-0.06,-0.23,-0.52,0.001,0.00281231639169826
"7495",2010-09-15,0.00802562114205358,0.36,0.11,-0.18,0.001,0.00702562114205358
"7496",2010-09-16,0.0232275410523066,-0.07,-0.52,-0.67,0.001,0.0222275410523066
"7497",2010-09-17,-0.00434829105359282,0.15,0.62,-0.6,0.001,-0.00534829105359282
"7498",2010-09-20,0.0281436118647172,1.6,1.14,0.23,0.001,0.0271436118647172
"7499",2010-09-21,0.00190479069937462,-0.31,-0.28,-0.3,0.001,0.00090479069937462
"7500",2010-09-22,0.0139280104147915,-0.52,-0.56,-0.6,0.001,0.0129280104147915
"7501",2010-09-23,0.00405771624475359,-0.78,-0.06,-0.69,0.001,0.00305771624475359
"7502",2010-09-24,0.01169930098104,2.19,0.99,0.51,0.001,0.01069930098104
"7503",2010-09-27,-0.00397618959409268,-0.46,0.2,-0.49,0.001,-0.00497618959409268
"7504",2010-09-28,-0.0148786111695369,0.58,0.52,0.1,0.001,-0.0158786111695369
"7505",2010-09-29,0.00177626435816786,-0.17,0.66,-0.25,0.001,0.00077626435816786
"7506",2010-09-30,-0.0126769451378743,-0.26,0.05,0.29,0.001,-0.0136769451378743
"7507",2010-10-01,-0.00434426654563892,0.43,-0.06,0.21,0.001,-0.00534426654563892
"7508",2010-10-04,-0.0138286754166547,-0.88,-0.71,-0.04,0.001,-0.0148286754166547
"7509",2010-10-05,0.0362984126645773,2.11,0.78,0.16,0.001,0.0352984126645773
"7510",2010-10-06,0.000864802088041933,-0.1,-0.38,0.46,0.001,-0.000135197911958067
"7511",2010-10-07,0.000103787970564083,-0.16,0.05,-0.29,0.001,-0.000896212029435917
"7512",2010-10-08,0.0166301623893539,0.74,0.96,-0.19,0.001,0.0156301623893539
"7513",2010-10-11,0.00437707644949704,0.04,0.05,-0.2,0.001,0.00337707644949704
"7514",2010-10-12,0.0107090299175322,0.39,-0.06,0.24,0.001,0.0097090299175322
"7515",2010-10-13,0.00534511851843806,0.78,0.9,-0.34,0.001,0.00434511851843806
"7516",2010-10-14,0.00720394830125149,-0.38,0.42,-0.39,0.001,0.00620394830125149
"7517",2010-10-15,0.04029386833159,0.18,-0.07,-1.29,0.001,0.03929386833159
"7518",2010-10-18,0.0103045196038803,0.69,0.06,0.91,0.001,0.0093045196038803
"7519",2010-10-19,-0.0271256397828111,-1.67,-0.7,0.26,0.001,-0.0281256397828111
"7520",2010-10-20,0.00335474660658316,1.06,0.06,0.09,0.001,0.00235474660658316
"7521",2010-10-21,-0.00325776594383614,0.11,-0.52,-0.5,0.001,-0.00425776594383614
"7522",2010-10-22,-0.00664525375534644,0.29,0.45,-0.42,0.001,-0.00764525375534644
"7523",2010-10-25,0.00444586095723227,0.31,0.49,-0.52,0.001,0.00344586095723227
"7524",2010-10-26,-0.00256121001022553,0.02,-0.01,-0.18,0.001,-0.00356121001022553
"7525",2010-10-27,-0.000714411905607362,-0.24,-0.19,-0.24,0.001,-0.00171441190560736
"7526",2010-10-28,-0.00844932979002309,0.08,-0.62,-0.08,0.001,-0.00944932979002309
"7527",2010-10-29,-0.0140545477963475,0.07,0.35,-0.12,0.001,-0.0150545477963475
"7528",2010-11-01,0.0105757480554851,-0.01,-0.64,-0.21,0.001,0.0095757480554851
"7529",2010-11-02,0.0168860165153851,0.9,1.35,-0.22,0.001,0.0158860165153851
"7530",2010-11-03,0.0110584385250453,0.38,-0.07,0.2,0.001,0.0100584385250453
"7531",2010-11-04,0.0173360572408538,1.94,0.47,1.06,0.001,0.0163360572408538
"7532",2010-11-05,-0.00358835766587161,0.41,-0.11,0.64,0.001,-0.00458835766587161
"7533",2010-11-08,0.00468744864371915,-0.12,0.45,-0.49,0.001,0.00368744864371915
"7534",2010-11-09,-0.00800388711496553,-0.78,-0.4,-0.47,0.001,-0.00900388711496553
"7535",2010-11-10,0.0061503846601937,0.53,0.56,0.58,0.001,0.0051503846601937
"7536",2010-11-11,-0.00434859193908615,-0.35,-0.07,-0.15,0.001,-0.00534859193908615
"7537",2010-11-12,-0.0275999589887631,-1.29,-0.48,-0.05,0.001,-0.0285999589887631
"7538",2010-11-15,-0.00321913566625445,-0.09,0.19,0.32,0.001,-0.00421913566625445
"7539",2010-11-16,-0.0179095669078325,-1.58,-0.34,-0.1,0.001,-0.0189095669078325
"7540",2010-11-17,-0.00362067200990954,0.07,0.36,-0.29,0.001,-0.00462067200990954
"7541",2010-11-18,0.0260471329674193,1.57,0.32,-0.31,0.001,0.0250471329674193
"7542",2010-11-19,-0.00552700542161663,0.31,0.2,-0.22,0.001,-0.00652700542161663
"7543",2010-11-22,0.0213848328199751,-0.02,0.61,-0.96,0.001,0.0203848328199751
"7544",2010-11-23,-0.0148856580049936,-1.38,0.49,-0.28,0.001,-0.0158856580049936
"7545",2010-11-24,0.0194704341895732,1.59,0.67,0.04,0.001,0.0184704341895732
"7546",2010-11-26,0.000635134988865184,-0.67,0.3,-0.36,0.001,-0.000364865011134816
"7547",2010-11-29,0.00591898154956767,-0.13,0,0.42,0.001,0.00491898154956767
"7548",2010-11-30,-0.0182165093599737,-0.59,-0.2,0.02,0.001,-0.0192165093599737
"7549",2010-12-01,0.0167321248782719,2.12,-0.08,0.01,0.001,0.0157321248782719
"7550",2010-12-02,0.00551573378530226,1.23,-0.32,0.64,0.001,0.00451573378530226
"7551",2010-12-03,-0.00223413298148696,0.35,0.4,0.07,0.001,-0.00323413298148696
"7552",2010-12-06,0.00850083674992619,-0.03,0.76,-0.05,0.001,0.00750083674992619
"7553",2010-12-07,-0.00607811869143694,0.1,0.35,0.05,0.001,-0.00707811869143694
"7554",2010-12-08,0.00876073299762456,0.32,-0.54,0.68,0.001,0.00776073299762456
"7555",2010-12-09,-0.00390157335036014,0.42,-0.03,0.62,0.001,-0.00490157335036014
"7556",2010-12-10,0.00249871449033066,0.67,0.44,0.23,0.001,0.00149871449033066
"7557",2010-12-13,0.00345672154787666,-0.08,-0.58,0.05,0.001,0.00245672154787666
"7558",2010-12-14,-0.00429927757805951,0.09,-0.04,-0.12,0.001,-0.00529927757805951
"7559",2010-12-15,0.000218528050124736,-0.49,0.21,-0.55,0.001,-0.000781471949875264
"7560",2010-12-16,0.00277421039336479,0.7,0.43,-0.13,0.001,0.00177421039336479
"7561",2010-12-17,-0.00199419257800772,0.15,0.16,-0.17,0.001,-0.00299419257800772
"7562",2010-12-20,0.00497808815576566,0.23,-0.01,0.31,0.001,0.00397808815576566
"7563",2010-12-21,0.00615706540292298,0.68,0.35,0.75,0.001,0.00515706540292298
"7564",2010-12-22,0.00295678428934919,0.29,-0.38,0.82,0.001,0.00195678428934919
"7565",2010-12-23,-0.00480915903145939,-0.16,0.1,-0.31,0.001,-0.00580915903145939
"7566",2010-12-27,0.0033318597080534,0.08,0.21,0.47,0.001,0.0023318597080534
"7567",2010-12-28,0.00243027111889657,0,-0.43,0.17,0.001,0.00143027111889657
"7568",2010-12-29,-0.000553236220025727,0.17,0.12,-0.15,0.001,-0.00155323622002573
"7569",2010-12-30,-0.00502348534616521,-0.11,0.14,-0.05,0.001,-0.00602348534616521
"7570",2010-12-31,-0.00340444136308595,-0.1,-0.64,0.23,0.001,-0.00440444136308595
"7571",2011-01-03,0.0214995968953462,1.18,0.5,0.77,0,0.0214995968953462
"7572",2011-01-04,0.00520538653688097,-0.26,-1.38,0.07,0,0.00520538653688097
"7573",2011-01-05,0.00814680817337985,0.59,0.59,0.13,0,0.00814680817337985
"7574",2011-01-06,-0.000808638266099545,-0.15,-0.07,-0.34,0,-0.000808638266099545
"7575",2011-01-07,0.0071359440785843,-0.21,-0.25,-0.27,0,0.0071359440785843
"7576",2011-01-10,0.0186573871023362,-0.02,0.53,-0.16,0,0.0186573871023362
"7577",2011-01-11,-0.00236806376073836,0.39,0.12,0.18,0,-0.00236806376073836
"7578",2011-01-12,0.00810423344665967,0.87,-0.07,0.27,0,0.00810423344665967
"7579",2011-01-13,0.00365164883158809,-0.17,0.14,-0.35,0,0.00365164883158809
"7580",2011-01-14,0.008067348306868,0.69,0.02,0.59,0,0.008067348306868
"7581",2011-01-18,-0.0227252947948501,0.18,0.09,-0.51,0,-0.0227252947948501
"7582",2011-01-19,-0.00532746701460959,-1.24,-1.36,-0.53,0,-0.00532746701460959
"7583",2011-01-20,-0.0183469519071099,-0.29,-1.04,0.7,0,-0.0183469519071099
"7584",2011-01-21,-0.0180776048235821,0.11,-0.9,0.59,0,-0.0180776048235821
"7585",2011-01-24,0.0323138766490283,0.65,0.3,-0.28,0,0.0323138766490283
"7586",2011-01-25,0.0116374237472474,0.02,0.01,0.12,0,0.0116374237472474
"7587",2011-01-26,0.00715070548898701,0.6,1.39,-0.23,0,0.00715070548898701
"7588",2011-01-27,-0.00186299941441033,0.26,-0.1,0.35,0,-0.00186299941441033
"7589",2011-01-28,-0.0209338056910554,-1.88,-0.87,-0.04,0,-0.0209338056910554
"7590",2011-01-31,0.00953488054728623,0.71,0.02,-0.28,0,0.00953488054728623
"7591",2011-02-01,0.0166877901979137,1.75,0.48,0.51,0.001,0.0156877901979137
"7592",2011-02-02,-0.00205990062213448,-0.26,-0.03,-0.4,0.001,-0.00305990062213448
"7593",2011-02-03,-0.00255906852789444,0.26,-0.04,-0.05,0.001,-0.00355906852789444
"7594",2011-02-04,0.00887041800738712,0.29,0.06,-0.52,0.001,0.00787041800738712
"7595",2011-02-07,0.0154074011220274,0.7,0.26,0.6,0.001,0.0144074011220274
"7596",2011-02-08,0.00939076884350697,0.48,0.22,0,0.001,0.00839076884350697
"7597",2011-02-09,0.00829885884179623,-0.31,-0.19,-0.07,0.001,0.00729885884179623
"7598",2011-02-10,-0.0101586615694255,0.12,0.33,-0.3,0.001,-0.0111586615694255
"7599",2011-02-11,0.00649435075840475,0.67,0.39,0.51,0.001,0.00549435075840475
"7600",2011-02-14,0.00650810782784485,0.3,0.21,-0.16,0.001,0.00550810782784485
"7601",2011-02-15,0.00200253728827665,-0.38,-0.36,0.31,0.001,0.00100253728827665
"7602",2011-02-16,0.0089347481781724,0.68,0.36,0.26,0.001,0.0079347481781724
"7603",2011-02-17,-0.0133902721181666,0.37,0.36,0.18,0.001,-0.0143902721181666
"7604",2011-02-18,-0.0218387819552388,0.12,-0.1,0.05,0.001,-0.0228387819552388
"7605",2011-02-22,-0.0346828968375125,-2.19,-0.52,-0.3,0.001,-0.0356828968375125
"7606",2011-02-23,0.011773017316893,-0.78,-1.16,0.41,0.001,0.010773017316893
"7607",2011-02-24,0.000758512066951731,0.04,0.72,-0.35,0.001,-0.000241487933048269
"7608",2011-02-25,0.0152816588119753,1.22,1.01,0.25,0.001,0.0142816588119753
"7609",2011-02-28,0.0144006250190366,0.42,-0.44,0.25,0.001,0.0134006250190366
"7610",2011-03-01,-0.0111030235867106,-1.58,-0.31,-0.06,0,-0.0111030235867106
"7611",2011-03-02,0.00801223523538764,0.28,0.31,-0.29,0,0.00801223523538764
"7612",2011-03-03,0.0209090912061442,1.76,0.45,-0.05,0,0.0209090912061442
"7613",2011-03-04,0.0012229474819449,-0.67,0.28,-0.55,0,0.0012229474819449
"7614",2011-03-07,-0.0129726486465774,-0.96,-0.74,0.1,0,-0.0129726486465774
"7615",2011-03-08,0.00112492980068151,0.97,0.45,0.69,0,0.00112492980068151
"7616",2011-03-09,-0.00929083416474724,-0.17,-0.27,0.33,0,-0.00929083416474724
"7617",2011-03-10,-0.0165922053599794,-1.93,-0.75,-0.32,0,-0.0165922053599794
"7618",2011-03-11,0.0152294478211198,0.69,-0.34,0.14,0,0.0152294478211198
"7619",2011-03-14,0.00445048149448029,-0.59,0.11,-0.42,0,0.00445048149448029
"7620",2011-03-15,-0.0232631725865343,-1.05,0.28,-0.15,0,-0.0232631725865343
"7621",2011-03-16,-0.0456671202505436,-1.77,0.64,-0.12,0,-0.0456671202505436
"7622",2011-03-17,0.0139324423242072,1.12,-0.81,0.58,0,0.0139324423242072
"7623",2011-03-18,-0.0119344516856061,0.49,0.54,0.2,0,-0.0119344516856061
"7624",2011-03-21,0.0257637486934399,1.58,0.99,-0.24,0,0.0257637486934399
"7625",2011-03-22,0.00558413216965792,-0.34,-0.09,-0.05,0,0.00558413216965792
"7626",2011-03-23,-0.00590833444136862,0.31,0.15,-0.45,0,-0.00590833444136862
"7627",2011-03-24,0.0168969874039755,0.96,-0.09,-0.42,0,0.0168969874039755
"7628",2011-03-25,0.0188660576512804,0.41,0.42,-0.02,0,0.0188660576512804
"7629",2011-03-28,-0.00313401781503372,-0.35,0.03,-0.22,0,-0.00313401781503372
"7630",2011-03-29,0.00148279468286015,0.74,0.26,-0.23,0,0.00148279468286015
"7631",2011-03-30,-0.00666112617013299,0.79,0.42,0.07,0,-0.00666112617013299
"7632",2011-03-31,-0.000344206334087892,-0.11,0.61,-0.3,0,-0.000344206334087892
"7633",2011-04-01,-0.0113987296205201,0.52,-0.12,0.21,0,-0.0113987296205201
"7634",2011-04-04,-0.00982872238704792,0.09,0.24,-0.13,0,-0.00982872238704792
"7635",2011-04-05,-0.00676394779888237,0.08,0.48,-0.22,0,-0.00676394779888237
"7636",2011-04-06,-0.00251132749854495,0.21,-0.2,0.65,0,-0.00251132749854495
"7637",2011-04-07,0.000118357687422366,-0.2,-0.21,-0.19,0,0.000118357687422366
"7638",2011-04-08,-0.00897292145091801,-0.47,-0.55,-0.28,0,-0.00897292145091801
"7639",2011-04-11,-0.0127956687465338,-0.39,-0.63,-0.05,0,-0.0127956687465338
"7640",2011-04-12,0.00482511174904261,-0.84,-0.68,0.08,0,0.00482511174904261
"7641",2011-04-13,0.0111589027145441,0.11,0.15,-0.71,0,0.0111589027145441
"7642",2011-04-14,-0.0110987601209853,0,0.38,-0.35,0,-0.0110987601209853
"7643",2011-04-15,-0.0150333314645879,0.44,0.58,-0.09,0,-0.0150333314645879
"7644",2011-04-18,0.0133171734878648,-1.15,-0.39,-0.33,0,0.0133171734878648
"7645",2011-04-19,0.0179485603130404,0.5,-0.35,-0.19,0,0.0179485603130404
"7646",2011-04-20,0.0133772404820416,1.45,0.62,-0.58,0,0.0133772404820416
"7647",2011-04-21,0.0239222726518393,0.56,0.32,-0.07,0,0.0239222726518393
"7648",2011-04-25,0.00656522799781488,-0.16,-0.05,-0.04,0,0.00656522799781488
"7649",2011-04-26,-0.00736395008500573,0.89,0.15,-0.01,0,-0.00736395008500573
"7650",2011-04-27,-0.000770812381090368,0.66,-0.11,-0.23,0,-0.000770812381090368
"7651",2011-04-28,-0.00975752887584514,0.32,-0.12,0.16,0,-0.00975752887584514
"7652",2011-04-29,0.00970043171469395,0.29,0.2,-0.08,0,0.00970043171469395
"7653",2011-05-02,-0.0110568176177813,-0.28,-0.9,-0.2,0,-0.0110568176177813
"7654",2011-05-03,0.00552929645986828,-0.5,-1.03,0.42,0,0.00552929645986828
"7655",2011-05-04,0.00392683482615262,-0.74,-0.55,-0.09,0,0.00392683482615262
"7656",2011-05-05,-0.00809974538293354,-0.82,0.5,-0.31,0,-0.00809974538293354
"7657",2011-05-06,-0.000259644366208888,0.46,0.04,-0.17,0,-0.000259644366208888
"7658",2011-05-09,0.00270796697039944,0.55,0.67,-0.5,0,0.00270796697039944
"7659",2011-05-10,0.00530806207038262,0.86,0.66,0.26,0,0.00530806207038262
"7660",2011-05-11,-0.00637312845239926,-1.09,-0.62,-0.41,0,-0.00637312845239926
"7661",2011-05-12,-0.0019025315955348,0.52,0.36,-0.42,0,-0.0019025315955348
"7662",2011-05-13,-0.0176697163339386,-0.88,-0.45,-0.33,0,-0.0176697163339386
"7663",2011-05-16,-0.0213721527846134,-0.76,-1.02,0.43,0,-0.0213721527846134
"7664",2011-05-17,0.00848479053832755,-0.11,-0.48,0.16,0,0.00848479053832755
"7665",2011-05-18,0.0110354281666744,1.02,0.66,-0.31,0,0.0110354281666744
"7666",2011-05-19,0.00194008291305319,0.22,-0.04,-0.1,0,0.00194008291305319
"7667",2011-05-20,-0.0157162062965733,-0.73,0.1,-0.19,0,-0.0157162062965733
"7668",2011-05-23,-0.0024491753827507,-1.29,-0.52,0.02,0,-0.0024491753827507
"7669",2011-05-24,-0.00663073874679305,-0.14,-0.28,-0.05,0,-0.00663073874679305
"7670",2011-05-25,0.0137227558029419,0.45,1.03,-0.36,0,0.0137227558029419
"7671",2011-05-26,-0.00529933059930983,0.52,0.68,-0.13,0,-0.00529933059930983
"7672",2011-05-27,0.0071682405233636,0.49,0.19,0.23,0,0.0071682405233636
"7673",2011-05-31,0.0304150584405156,1.04,0.45,-0.04,0,0.0304150584405156
"7674",2011-06-01,-0.00669225674352784,-2.33,-0.74,-0.29,0,-0.00669225674352784
"7675",2011-06-02,0.00170612960057681,-0.1,-0.04,0.1,0,0.00170612960057681
"7676",2011-06-03,-0.00771532690402067,-1.1,-0.54,0.16,0,-0.00771532690402067
"7677",2011-06-06,-0.0158481807792085,-1.18,-0.25,-0.31,0,-0.0158481807792085
"7678",2011-06-07,-0.0179088123967523,-0.04,0.32,-0.1,0,-0.0179088123967523
"7679",2011-06-08,0.000602167796908702,-0.54,-0.73,0.06,0,0.000602167796908702
"7680",2011-06-09,-0.00225989578493433,0.75,-0.09,0,0,-0.00225989578493433
"7681",2011-06-10,-0.0170070690676617,-1.37,-0.25,0.43,0,-0.0170070690676617
"7682",2011-06-13,0.00214559464023663,0.01,-0.56,0.41,0,0.00214559464023663
"7683",2011-06-14,0.0177231756214197,1.36,1.06,-0.41,0,0.0177231756214197
"7684",2011-06-15,-0.0172640159064728,-1.72,-0.02,-0.15,0,-0.0172640159064728
"7685",2011-06-16,-0.00487800816937095,0.12,-0.08,0.47,0,-0.00487800816937095
"7686",2011-06-17,-0.0151842031722569,0.25,-0.4,0.68,0,-0.0151842031722569
"7687",2011-06-20,-0.0155451191561943,0.58,0.39,-0.1,0,-0.0155451191561943
"7688",2011-06-21,0.0311597869346798,1.52,0.97,-0.41,0,0.0311597869346798
"7689",2011-06-22,-0.00830363303443312,-0.62,-0.11,0.02,0,-0.00830363303443312
"7690",2011-06-23,0.0263688220468253,-0.14,0.65,-0.82,0,0.0263688220468253
"7691",2011-06-24,-0.0148425973709093,-1.1,0.45,0.09,0,-0.0148425973709093
"7692",2011-06-27,0.0172849946221632,0.89,0.05,-0.03,0,0.0172849946221632
"7693",2011-06-28,0.0096509069634052,1.36,0.44,-0.54,0,0.0096509069634052
"7694",2011-06-29,-0.00364556812498673,0.77,-0.7,0.65,0,-0.00364556812498673
"7695",2011-06-30,0.00486776436977938,0.99,0.18,-0.25,0,0.00486776436977938
"7696",2011-07-01,0.0223596901596329,1.45,-0.04,0.15,0,0.0223596901596329
"7697",2011-07-05,0.0178150661236609,-0.08,0.23,-0.85,0,0.0178150661236609
"7698",2011-07-06,0.00664584656306308,0.18,0.43,-0.58,0,0.00664584656306308
"7699",2011-07-07,0.0153467466993871,1.1,0.46,0.16,0,0.0153467466993871
"7700",2011-07-08,0.00700231329995683,-0.67,0.01,-0.41,0,0.00700231329995683
"7701",2011-07-11,-0.0160012716661696,-1.91,-0.12,-0.33,0,-0.0160012716661696
"7702",2011-07-12,-0.000706418954630969,-0.45,0.03,0.43,0,-0.000706418954630969
"7703",2011-07-13,0.0119984014000172,0.45,0.58,-0.14,0,0.0119984014000172
"7704",2011-07-14,-0.000698562444224073,-0.82,-0.82,0.14,0,-0.000698562444224073
"7705",2011-07-15,0.0197878186804654,0.58,0.11,-0.52,0,0.0197878186804654
"7706",2011-07-18,0.0240427545054954,-0.94,-0.57,-0.42,0,0.0240427545054954
"7707",2011-07-19,0.00812636711092416,1.72,0.57,-0.66,0,0.00812636711092416
"7708",2011-07-20,0.0263189892354917,-0.1,-0.32,0.79,0,0.0263189892354917
"7709",2011-07-21,0.00100753569789742,1.29,-0.36,1.1,0,0.00100753569789742
"7710",2011-07-22,0.0153989228830478,0.1,-0.1,-0.7,0,0.0153989228830478
"7711",2011-07-25,0.0131347983190872,-0.68,-0.59,0.14,0,0.0131347983190872
"7712",2011-07-26,0.0122459062359774,-0.47,-0.35,0.31,0,0.0122459062359774
"7713",2011-07-27,-0.0271876347696889,-2.16,-0.76,0.39,0,-0.0271876347696889
"7714",2011-07-28,-0.00196325970062174,-0.31,0.11,-0.02,0,-0.00196325970062174
"7715",2011-07-29,-0.00342578894229078,-0.56,0.25,0.11,0,-0.00342578894229078
"7716",2011-08-01,0.0159296383971472,-0.4,-0.16,0.15,0,0.0159296383971472
"7717",2011-08-02,-0.0199584048211229,-2.68,-0.43,0.19,0,-0.0199584048211229
"7718",2011-08-03,0.00936689041353949,0.58,0.24,-0.4,0,0.00936689041353949
"7719",2011-08-04,-0.03948871656196,-5.04,-0.8,0.39,0,-0.03948871656196
"7720",2011-08-05,-0.0099869325246704,-0.36,-1.22,-0.58,0,-0.0099869325246704
"7721",2011-08-08,-0.0561764137697195,-6.97,-1.39,-1.63,0,-0.0561764137697195
"7722",2011-08-09,0.0572197428004926,4.97,0.91,0.71,0,0.0572197428004926
"7723",2011-08-10,-0.0279806456032589,-4.3,-0.5,-1.6,0,-0.0279806456032589
"7724",2011-08-11,0.0271514791810225,4.72,0.24,0.79,0,0.0271514791810225
"7725",2011-08-12,0.00876532512559799,0.54,-0.24,-1.51,0,0.00876532512559799
"7726",2011-08-15,0.0168861980981049,2.25,0.46,1.01,0,0.0168861980981049
"7727",2011-08-16,-0.00767130986315188,-1.07,-0.8,-0.14,0,-0.00767130986315188
