Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1949-02-28,14.77,0.963333,2.35,23.8,2.3108333333333335,161.64399705882354,10.542789209117648,25.71857773109244,9.872517140570057
1949-01-31,15.36,0.946667,2.32,24.0,2.31,166.70016,10.274058617625002,25.17867,10.24828575803898
1948-12-31,15.19,0.93,2.29,24.1,2.3208333333333333,164.17112489626558,10.051293360995853,24.74995892116183,10.159652938900914
1948-11-30,15.29,0.91,2.21667,24.2,2.3316666666666666,164.56905000000003,9.794495454545457,23.858422240909096,10.248096205635568
1948-10-31,16.19,0.89,2.14333,24.4,2.3425,172.8275864754099,9.500713524590166,22.879959908606565,10.825409809169493
1948-09-30,15.76,0.87,2.07,24.5,2.3533333333333335,167.5506710204082,9.249307346938778,22.006972653061226,10.553013689399158
1948-08-31,15.94,0.863333,2.0,24.5,2.3641666666666667,169.46432081632656,9.178427884775513,21.262775510204087,10.723556662478131
1948-07-31,16.42,0.856667,1.93,24.4,2.375,175.28282704918038,9.144885115696724,20.60267090163935,11.13462173918093
1948-06-30,16.82,0.85,1.86,24.1,2.3858333333333333,181.78790788381744,9.186665975103736,20.102586721991706,11.583895756523837
1948-05-31,16.15,0.85,1.81,23.9,2.3966666666666665,176.00729497907955,9.263541841004185,19.725894979079506,11.241032697984437
1948-04-30,15.4,0.85,1.76,23.8,2.4075,168.5387647058824,9.302464285714287,19.261573109243702,10.779484482024616
1948-03-31,14.3,0.85,1.71,23.4,2.418333333333333,159.17550000000006,9.461480769230771,19.034273076923082,10.186680609489672
1948-02-29,14.1,0.846667,1.67667,23.5,2.4291666666666667,156.28140000000002,9.384276886085107,18.583853541702133,9.999761169144177
1948-01-31,14.83,0.843333,1.64333,23.7,2.44,162.98545443037978,9.268443172025318,18.060612732911398,10.419342657320321
1947-12-31,15.03,0.84,1.61,23.4,2.424166666666667,167.30124230769235,9.350169230769232,17.9211576923077,10.680912531969186
1947-11-30,15.27,0.823333,1.59,23.1,2.408333333333333,172.18015714285715,9.28366767,17.928385714285717,10.975407324839066
1947-10-31,15.45,0.806667,1.57,23.0,2.3925,174.96721956521742,9.135293340130437,17.779840434782614,11.132662042754786
1947-09-30,15.06,0.79,1.55,23.0,2.376666666666667,170.55057130434787,8.946543913043481,17.553345652173917,10.827463017228835
1947-08-31,15.46,0.78,1.51333,22.5,2.360833333333333,178.97114400000007,9.029592000000003,17.518913412000003,11.33747235532983
1947-07-31,15.77,0.77,1.47667,22.2,2.3449999999999998,185.02685270270274,9.034285135135137,17.325529650000004,11.696446553354363
1947-06-30,14.84,0.76,1.44,22.0,2.3291666666666666,175.69818000000004,8.998020000000002,17.04888,11.082715855052093
1947-05-31,14.34,0.746667,1.38333,21.9,2.3133333333333335,170.55367397260278,8.88052999191781,16.45272062876713,10.733674273688534
1947-04-30,14.6,0.733333,1.32667,21.9,2.2975,173.64600000000004,8.721941240958905,15.7788314260274,10.90082512639267
1947-03-31,15.16,0.72,1.27,21.9,2.2816666666666667,180.306394520548,8.563364383561645,15.104823287671238,11.287903096501283
1947-02-28,15.8,0.716667,1.2,21.5,2.265833333333333,191.4144279069768,8.682304038279073,14.537804651162793,11.949565314209435
1947-01-31,15.21,0.713333,1.13,21.5,2.25,184.2666739534884,8.641913171023257,13.689766046511629,11.469296334735574
1946-12-31,15.13,0.71,1.06,21.5,2.245,183.29748697674424,8.601534418604652,12.841727441860469,11.372779425862705
1946-11-30,14.69,0.703333,1.00333,21.3,2.24,179.63800985915495,8.600771980140845,12.269312759154932,11.110043656743292
1946-10-31,14.75,0.696667,0.946667,20.8,2.235,184.70758413461542,8.724046001105771,11.854683020336541,11.387602961765047
1946-09-30,15.09,0.69,0.89,20.4,2.23,192.6704514705883,8.809980882352942,11.363598529411767,11.841267540149635
1946-08-31,17.7,0.686667,0.873333,20.2,2.225,228.23273762376243,8.854231030841586,11.261196691930696,13.984939309942764
1946-07-31,18.05,0.683333,0.856667,19.8,2.2199999999999998,237.44775000000007,8.989245615000002,11.269454385000001,14.508136111909069
1946-06-30,18.58,0.68,0.84,18.7,2.215,258.79754117647065,9.471600000000004,11.700211764705884,15.77318688012874
1946-05-31,18.7,0.68,0.86,18.5,2.21,263.28488108108115,9.573995675675679,12.108288648648651,16.013723170832176
1946-04-30,18.66,0.68,0.88,18.4,2.205,264.14954021739135,9.62602826086957,12.457213043478264,16.04084238621591
1946-03-31,17.53,0.68,0.9,18.3,2.2,249.5093754098361,9.678629508196725,12.809950819672133,15.13487341514253
1946-02-28,18.07,0.673333,0.92,18.1,2.195,260.0372834254144,9.689633877182322,13.23930828729282,15.7616665258019
1946-01-31,18.02,0.666667,0.94,18.2,2.19,257.89293296703306,9.54099378148352,13.452794505494508,15.623163177761665
1945-12-31,17.33,0.66,0.96,18.2,2.205,248.01800934065938,9.445579120879124,13.739024175824179,15.02034747473996
1945-11-30,17.04,0.66,0.97,18.1,2.2199999999999998,245.2150143646409,9.49776464088398,13.958835911602211,14.847702661876781
1945-10-31,16.5,0.66,0.98,18.1,2.2350000000000003,237.4441160220995,9.49776464088398,14.10274143646409,14.37466267539134
1945-09-30,15.84,0.66,0.99,18.1,2.25,227.9463513812155,9.49776464088398,14.246646961325968,13.798264951719778
1945-08-31,14.83,0.656667,0.993333,18.1,2.265,213.41189337016576,9.449800929447516,14.294610672762435,12.915378562256738
1945-07-31,14.78,0.653333,0.996667,18.1,2.2800000000000002,212.69236574585636,9.401822827458565,14.34258877475138,12.867028443009158
1945-06-30,15.09,0.65,1.0,18.1,2.295,217.15343701657463,9.3538591160221,14.390552486187847,13.130223361406053
1945-05-31,14.82,0.65,0.986667,17.9,2.31,215.65087039106152,9.45837150837989,14.357327755474865,13.036560628785352
1945-04-30,14.28,0.65,0.973333,17.8,2.325,208.96052359550563,9.511508426966294,14.242869279606744,12.631867236563073
1945-03-31,13.93,0.65,0.96,17.8,2.3400000000000003,203.83894213483148,9.511508426966294,14.047766292134833,12.323310311389323
1945-02-28,13.94,0.646667,0.95,17.8,2.355,203.98527303370787,9.462736338370789,13.901435393258428,12.34175354818631
1945-01-31,13.49,0.643333,0.94,17.8,2.37,197.4003825842697,9.413949616685395,13.755104494382023,11.960463439806992
1944-12-31,13.1,0.64,0.93,17.8,2.3791666666666664,191.69347752808991,9.36517752808989,13.608773595505621,11.638683593355129
1944-11-30,12.82,0.64,0.92,17.7,2.3883333333333336,188.65607796610175,9.418088135593223,13.538501694915258,11.478459198055479
1944-10-31,12.91,0.64,0.91,17.7,2.3975,189.98049661016952,9.418088135593223,13.391344067796615,11.583105186279125
1944-09-30,12.6,0.64,0.9,17.7,2.4066666666666667,185.41861016949156,9.418088135593223,13.24418644067797,11.32856058469647
1944-08-31,12.81,0.636667,0.906667,17.7,2.4158333333333335,188.5089203389831,9.369040498474579,13.342296430677969,11.541711674209225
1944-07-31,13.0,0.633333,0.913333,17.7,2.425,191.30491525423733,9.319978145593224,13.440391704915257,11.738774750180717
1944-06-30,12.67,0.63,0.92,17.6,2.4341666666666666,187.50808125000003,9.323606250000001,13.615425000000002,11.532785272532509
1944-05-31,12.1,0.626667,0.923333,17.5,2.4433333333333334,180.0957085714286,9.327275818457144,13.74283561011429,11.10373693679262
1944-04-30,11.89,0.623333,0.926667,17.5,2.4525,176.9700805714286,9.27765275297143,13.792458675600004,10.938275188239402
1944-03-31,12.1,0.62,0.93,17.4,2.461666666666667,181.1307413793104,9.28107931034483,13.921618965517247,11.224693196180683
1944-02-29,11.77,0.616667,0.933333,17.4,2.470833333333333,176.19081206896556,9.231186024310347,13.971512251551728,10.947918887724722
1944-01-31,11.85,0.613333,0.936667,17.4,2.48,177.38837068965523,9.181277768793105,14.021420507068969,11.052412763977474
1943-12-31,11.48,0.61,0.94,17.4,2.479166666666667,171.84966206896559,9.131384482758623,14.071313793103451,10.737360316041073
1943-11-30,11.33,0.606667,0.986667,17.4,2.4783333333333335,169.60423965517245,9.081491196724139,14.769894645000004,10.631033673001419
1943-10-31,11.88,0.603333,1.03333,17.4,2.4775,177.83745517241385,9.0315829412069,15.468415618965523,11.18733550332603
1943-09-30,11.99,0.6,1.08,17.4,2.4766666666666666,179.48409827586212,8.981689655172415,16.16704137931035,11.336281939610284
1943-08-31,11.74,0.596667,1.08667,17.3,2.475833333333333,176.75757572254338,8.983425249884393,16.36091608265896,11.210545904158966
1943-07-31,12.35,0.593333,1.09333,17.4,2.475,184.87311206896558,8.881888113620692,16.366584584482762,11.774213341781655
1943-06-30,12.1,0.59,1.1,17.5,2.474166666666667,180.0957085714286,8.781526285714287,16.37233714285715,11.51674478645123
1943-05-31,11.89,0.59,1.09,17.5,2.4733333333333336,176.9700805714286,8.781526285714287,16.22349771428572,11.362215800613694
1943-04-30,11.44,0.59,1.08,17.4,2.4725,171.25088275862072,8.83199482758621,16.16704137931035,11.039227142939689
1943-03-31,11.07,0.59,1.07,17.2,2.4716666666666667,167.63905988372096,8.934692441860467,16.203594767441867,10.8505417440368
1943-02-28,10.69,0.59,1.05667,16.9,2.470833333333333,164.75820177514797,9.093296449704143,16.285785694082847,10.708982995221266
1943-01-31,10.09,0.59,1.04333,16.9,2.47,155.5107816568048,9.093296449704143,16.08018472011835,10.150534220432084
1942-12-31,9.52,0.59,1.03,16.9,2.4691666666666667,146.72573254437873,9.093296449704143,15.874737869822491,9.617514103283176
1942-11-30,9.47,0.6,1.0,16.8,2.4683333333333337,146.82389464285717,9.302464285714287,15.504107142857146,9.661334152171655
1942-10-31,9.32,0.61,0.97,16.7,2.4675000000000002,145.36353772455095,9.514137125748505,15.129037724550901,9.599176749352987
1942-09-30,8.68,0.62,0.94,16.5,2.466666666666667,137.02248000000003,9.787320000000001,14.838840000000001,9.077829839371503
1942-08-31,8.59,0.633333,0.953333,16.5,2.4658333333333338,135.60174000000004,9.997794738000003,15.049314738000001,9.012823047564293
1942-07-31,8.64,0.646667,0.966667,16.4,2.465,137.2226926829269,10.270530903841466,15.35285285506098,9.15048890099474
1942-06-30,8.33,0.66,0.98,16.3,2.4641666666666664,133.11084478527607,10.546597546012272,15.660099386503068,8.90545692851805
1942-05-31,7.93,0.67,1.0,16.3,2.4633333333333334,126.7189674846626,10.70639447852761,15.979693251533744,8.50611625969605
1942-04-30,7.84,0.68,1.02,16.1,2.4625,126.83707826086957,11.001175155279507,16.501762732919257,8.544255707588258
1942-03-31,8.18,0.69,1.04,16.0,2.461666666666667,133.16477625000002,11.232725625,16.930485000000004,9.003426617760967
1942-02-28,8.65,0.696667,1.08,15.8,2.4608333333333334,142.5985348101266,11.48482005208861,17.804210126582284,9.68025559174936
1942-01-31,8.93,0.703333,1.12,15.7,2.46,148.15211273885353,11.66856325968153,18.581228025477714,10.101686431929249
1941-12-31,8.76,0.71,1.16,15.5,2.4175,147.2069961290323,11.931160645161292,19.49316387096774,10.086593309917902
1941-11-30,9.37,0.706667,1.17,15.4,2.3750000000000004,158.4801642857143,11.952262780714287,19.788878571428572,10.91166868591696
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,167.34707647058823,11.973623737058825,20.08845882352941,11.57781495657407
1941-09-30,10.24,0.7,1.19,15.1,2.29,176.63593112582785,12.074721854304636,20.527027152317885,12.279729272093075
1941-08-31,10.21,0.696667,1.15667,14.9,2.2474999999999996,178.48244899328864,12.178534014966445,20.21991129060403,12.4631737203878
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,181.79673061224494,12.285153277346941,19.904261344897964,12.744996277919578
1941-06-30,9.76,0.69,1.09,14.7,2.1625,172.93724081632658,12.226095918367347,19.31368775510205,12.164306590628438
1941-05-31,9.43,0.686667,1.08,14.4,2.12,170.57101875000004,12.420518529375002,19.535175000000006,12.037206512481575
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,175.58889230769236,12.446647774615387,19.489638461538465,12.42937038922078
1941-03-31,9.95,0.68,1.06,14.2,2.035,182.51172887323946,12.473163380281695,19.443460563380288,12.955719822063328
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,182.69775957446814,12.500055093829792,19.51984242765958,13.002943303402446
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,194.88992553191494,12.43846618276596,19.45814267872341,13.904158267950827
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666666665,194.52046595744685,12.376895744680855,19.396627659574474,13.908426122353834
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333334,204.28211571428577,12.465302142857146,19.721224285714293,14.636689248763606
1940-10-31,10.73,0.67,1.07,14.0,2.015,199.6308835714286,12.465302142857146,19.90727357142858,14.328290323104952
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666666666,197.77039071428575,12.465302142857146,20.093322857142862,14.214842598620635
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333336,189.77027142857145,12.34126308407143,19.84531915928572,13.649399392391635
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,185.86323642857147,12.217242630214288,19.597129412142863,13.369884763210052
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666666666,178.6337042553192,12.007436170212769,19.21189787234043,12.843765598268805
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333335,196.84014428571433,11.96916451264286,19.038981555000003,14.13874769480072
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,228.28247357142862,11.845144058785717,18.729023445000003,16.370988707128774
1940-03-31,12.15,0.63,0.99,14.0,2.166666666666667,226.04988214285717,11.721105000000003,18.41887928571429,16.172906305307887
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333335,227.3522271428572,11.65909477307143,17.86073142857143,16.216119847731047
1940-01-31,12.3,0.623333,0.93,13.9,2.21,230.48695683453244,11.680498070287772,17.427062589928063,16.378480342613663
1939-12-31,12.37,0.62,0.9,14.0,2.2225,230.14296642857147,11.535055714285717,16.744435714285718,16.280412901283828
